VNINDEX,26/04/2019	979.64 	5.51 (0.57 %)	   	106,880,990 	2,381,447,650,000 	9,798,942 	260,866,880,000 	972.86 	979.64 	970.73 
VNINDEX,25/04/2019	974.13 	-2.79 (-0.29 %)	   	111,265,980 	2,108,189,380,000 	35,523,246 	719,967,010,000 	976.46 	976.46 	971.92 
VNINDEX,24/04/2019	976.92 	8.92 (0.92 %)	   	120,984,530 	2,489,275,010,000 	10,512,862 	220,865,440,000 	969.66 	978.71 	969.66 
VNINDEX,23/04/2019	968.00 	2.14 (0.22 %)	   	112,571,910 	2,446,354,490,000 	40,739,855 	1,537,032,010,000 	964.84 	970.98 	964.35 
VNINDEX,22/04/2019	965.86 	-0.35 (-0.04 %)	   	115,324,520 	2,463,221,840,000 	99,668,279 	1,457,519,520,000 	963.78 	966.69 	959.33 
VNINDEX,19/04/2019	966.21 	3.91 (0.41 %)	   	95,858,930 	1,848,764,370,000 	10,244,170 	235,258,080,000 	968.27 	971.73 	965.46 
VNINDEX,18/04/2019	962.30 	-9.80 (-1.01 %)	   	136,627,800 	2,757,629,100,000 	22,427,631 	382,501,620,000 	969.50 	973.73 	962.05 
VNINDEX,17/04/2019	972.10 	-5.07 (-0.52 %)	   	147,143,680 	3,013,590,570,000 	36,315,731 	1,030,407,240,000 	978.21 	980.71 	972.10 
VNINDEX,16/04/2019	977.17 	-5.73 (-0.58 %)	   	129,555,720 	2,629,245,230,000 	17,812,339 	506,540,250,000 	970.87 	978.53 	963.06 
VNINDEX,12/04/2019	982.90 	-3.05 (-0.31 %)	   	111,579,320 	2,302,189,300,000 	40,378,296 	759,331,120,000 	984.66 	984.69 	980.26 
VNINDEX,11/04/2019	985.95 	4.04 (0.41 %)	   	116,462,880 	2,288,899,600,000 	11,255,958 	252,596,270,000 	984.46 	985.95 	981.06 
VNINDEX,10/04/2019	981.91 	-6.57 (-0.66 %)	   	136,206,990 	2,873,030,000,000 	22,382,691 	516,653,010,000 	984.79 	987.27 	976.83 
VNINDEX,09/04/2019	988.48 	-9.08 (-0.91 %)	   	152,164,280 	3,594,511,110,000 	11,903,210 	550,168,650,000 	999.89 	1,000.02 	987.82 
VNINDEX,08/04/2019	997.56 	8.30 (0.84 %)	   	146,848,160 	2,908,118,250,000 	15,567,495 	400,028,460,000 	991.65 	997.56 	989.33 
VNINDEX,05/04/2019	989.26 	2.35 (0.24 %)	   	129,581,690 	2,562,502,330,000 	58,498,686 	1,214,512,430,000 	988.09 	990.38 	986.39 
VNINDEX,04/04/2019	986.91 	2.45 (0.25 %)	   	131,613,070 	2,627,099,690,000 	32,146,432 	596,246,590,000 	987.47 	989.08 	982.94 
VNINDEX,03/04/2019	984.46 	-1.35 (-0.14 %)	   	127,569,720 	2,603,447,510,000 	87,244,655 	1,644,762,870,000 	984.74 	985.26 	980.30 
VNINDEX,02/04/2019	985.81 	-2.72 (-0.28 %)	   	139,249,480 	2,783,380,250,000 	94,669,357 	1,957,738,760,000 	994.87 	996.41 	985.48 
VNINDEX,01/04/2019	988.53 	7.77 (0.79 %)	   	136,670,870 	2,869,703,310,000 	46,666,164 	1,228,704,870,000 	984.89 	988.53 	982.80 
VNINDEX,29/03/2019	980.76 	-2.22 (-0.23 %)	   	131,578,690 	3,011,489,350,000 	39,570,015 	726,840,570,000 	985.35 	988.24 	980.76 
VNINDEX,28/03/2019	982.98 	7.07 (0.72 %)	   	121,442,710 	2,432,695,240,000 	92,425,457 	1,547,039,460,000 	973.44 	983.18 	972.60 
VNINDEX,27/03/2019	975.91 	6.12 (0.63 %)	   	111,313,200 	2,319,204,530,000 	44,372,025 	1,150,202,800,000 	976.67 	979.32 	972.25 
VNINDEX,26/03/2019	969.79 	-0.28 (-0.03 %)	   	138,470,030 	2,748,439,790,000 	34,168,637 	833,815,360,000 	975.44 	978.99 	966.90 
VNINDEX,25/03/2019	970.07 	-18.64 (-1.89 %)	   	176,173,100 	3,595,097,970,000 	64,977,832 	1,294,648,140,000 	976.53 	976.53 	964.76 
VNINDEX,22/03/2019	988.71 	6.93 (0.71 %)	   	150,078,180 	3,288,547,100,000 	50,948,604 	1,243,108,540,000 	984.90 	990.07 	981.30 
VNINDEX,21/03/2019	981.78 	-20.52 (-2.05 %)	   	182,063,760 	3,848,667,140,000 	14,699,595 	335,402,710,000 	1,005.12 	1,006.37 	981.78 
VNINDEX,20/03/2019	1,002.30 	-4.29 (-0.43 %)	   	179,018,110 	3,911,390,750,000 	116,536,547 	3,963,534,810,000 	1,002.86 	1,003.25 	992.02 
VNINDEX,19/03/2019	1,006.59 	-5.27 (-0.52 %)	   	198,651,140 	4,215,598,880,000 	36,012,279 	1,495,900,640,000 	1,013.75 	1,014.51 	1,004.22 
VNINDEX,18/03/2019	1,011.86 	7.74 (0.77 %)	   	186,670,940 	4,198,228,700,000 	40,187,573 	1,039,619,030,000 	1,007.92 	1,013.29 	1,007.92 
VNINDEX,15/03/2019	1,004.12 	-4.32 (-0.43 %)	   	205,312,130 	4,799,303,530,000 	39,801,224 	1,481,691,010,000 	1,008.22 	1,008.22 	1,001.10 
VNINDEX,14/03/2019	1,008.44 	3.03 (0.30 %)	   	182,462,580 	3,741,517,560,000 	38,662,926 	881,070,280,000 	1,006.37 	1,011.39 	1,002.09 
VNINDEX,13/03/2019	1,005.41 	4.09 (0.41 %)	   	197,058,820 	4,420,822,580,000 	27,597,726 	459,586,020,000 	1,003.75 	1,009.77 	1,003.01 
VNINDEX,12/03/2019	1,001.32 	16.72 (1.70 %)	   	59,909,910 	2,238,404,500,000 	25,733,059 	487,533,160,000 	991.14 	1,001.32 	990.46 
VNINDEX,11/03/2019	984.60 	-0.65 (-0.07 %)	   	142,354,110 	2,852,910,630,000 	32,009,974 	695,650,210,000 	982.94 	987.11 	981.34 
VNINDEX,08/03/2019	985.25 	-8.78 (-0.88 %)	   	174,637,190 	3,538,658,290,000 	21,277,541 	497,337,760,000 	987.89 	991.98 	984.48 
VNINDEX,07/03/2019	994.03 	-0.46 (-0.05 %)	   	187,089,470 	3,996,962,770,000 	16,745,317 	499,497,820,000 	995.65 	1,004.55 	994.03 
VNINDEX,06/03/2019	994.49 	2.04 (0.21 %)	   	189,307,770 	3,454,225,950,000 	52,019,712 	981,425,550,000 	993.01 	994.49 	985.51 
VNINDEX,05/03/2019	992.45 	-1.54 (-0.15 %)	   	242,647,260 	4,485,812,030,000 	50,161,876 	1,246,902,820,000 	990.08 	1,000.25 	987.92 
VNINDEX,04/03/2019	993.99 	14.36 (1.47 %)	   	208,746,480 	4,301,222,740,000 	24,635,357 	591,868,260,000 	983.50 	994.46 	983.33 
VNINDEX,01/03/2019	979.63 	14.16 (1.47 %)	   	147,201,840 	3,165,543,920,000 	18,700,975 	513,773,080,000 	971.05 	980.82 	970.54 
VNINDEX,28/02/2019	965.47 	-24.80 (-2.50 %)	   	197,246,310 	4,520,345,690,000 	24,644,070 	656,923,220,000 	989.84 	990.25 	965.47 
VNINDEX,27/02/2019	990.27 	3.21 (0.33 %)	   	204,432,660 	4,045,921,540,000 	45,429,714 	765,336,890,000 	989.61 	994.46 	988.09 
VNINDEX,26/02/2019	987.06 	-7.37 (-0.74 %)	   	209,593,290 	4,138,547,390,000 	33,800,705 	771,650,450,000 	991.63 	996.44 	979.24 
VNINDEX,25/02/2019	994.43 	5.52 (0.56 %)	   	192,123,580 	4,287,905,550,000 	31,320,252 	675,963,620,000 	996.06 	999.90 	992.72 
VNINDEX,22/02/2019	988.91 	1.34 (0.14 %)	   	198,035,650 	4,277,209,460,000 	12,343,699 	344,404,880,000 	983.99 	993.16 	982.86 
VNINDEX,21/02/2019	987.57 	16.99 (1.75 %)	   	162,629,150 	3,963,524,220,000 	8,438,405 	232,471,790,000 	972.82 	987.57 	970.31 
VNINDEX,20/02/2019	970.58 	6.23 (0.65 %)	   	143,623,290 	3,093,756,110,000 	22,574,125 	720,599,290,000 	963.29 	972.75 	963.29 
VNINDEX,19/02/2019	964.35 	3.05 (0.32 %)	   	194,948,940 	4,484,384,580,000 	31,140,270 	508,550,270,000 	962.84 	971.92 	962.81 
VNINDEX,18/02/2019	961.30 	10.41 (1.09 %)	   	168,546,640 	3,471,347,550,000 	20,828,188 	442,464,130,000 	954.85 	961.30 	953.32 
VNINDEX,15/02/2019	950.89 	-1.45 (-0.15 %)	   	144,187,810 	3,140,485,330,000 	10,104,220 	328,776,160,000 	951.90 	955.40 	948.26 
VNINDEX,14/02/2019	952.34 	7.09 (0.75 %)	   	155,201,250 	3,240,098,520,000 	23,044,283 	1,424,337,600,000 	946.54 	953.66 	945.99 
VNINDEX,13/02/2019	945.25 	7.71 (0.82 %)	   	176,065,850 	3,735,013,150,000 	36,737,716 	1,007,289,690,000 	937.61 	945.25 	937.34 
VNINDEX,12/02/2019	937.54 	11.44 (1.24 %)	   	172,108,310 	3,424,754,220,000 	14,059,209 	546,315,600,000 	930.37 	938.64 	926.98 
VNINDEX,11/02/2019	926.10 	17.43 (1.92 %)	   	105,401,650 	2,301,893,640,000 	17,864,285 	485,647,690,000 	916.98 	926.10 	915.86 
VNINDEX,01/02/2019	908.67 	-1.98 (-0.22 %)	   	100,817,510 	2,442,139,280,000 	35,823,692 	1,053,750,910,000 	911.98 	912.81 	907.52 
VNINDEX,31/01/2019	910.65 	-5.19 (-0.57 %)	   	109,882,400 	2,291,453,390,000 	24,991,200 	624,675,530,000 	919.12 	920.36 	910.38 
VNINDEX,30/01/2019	915.84 	-0.09 (-0.01 %)	   	101,654,620 	1,918,953,720,000 	31,040,548 	797,114,700,000 	914.08 	917.80 	913.48 
VNINDEX,29/01/2019	915.93 	3.75 (0.41 %)	   	96,373,030 	1,815,629,170,000 	21,599,470 	715,827,680,000 	913.67 	915.93 	907.09 
VNINDEX,28/01/2019	912.18 	3.30 (0.36 %)	   	105,066,300 	1,741,941,600,000 	20,072,705 	501,777,360,000 	912.53 	913.43 	908.90 
VNINDEX,25/01/2019	908.88 	0.09 (0.01 %)	   	94,694,810 	1,936,814,850,000 	20,717,012 	542,012,700,000 	908.86 	911.59 	907.96 
VNINDEX,24/01/2019	908.79 	0.61 (0.07 %)	   	93,302,460 	1,944,730,560,000 	15,660,677 	655,409,210,000 	908.56 	910.59 	906.59 
VNINDEX,23/01/2019	908.18 	1.60 (0.18 %)	   	104,170,040 	1,975,810,930,000 	23,298,710 	583,030,000,000 	905.73 	910.12 	905.12 
VNINDEX,22/01/2019	906.55 	-4.50 (-0.49 %)	   	122,327,990 	2,075,927,467,075 	28,571,572 	486,862,977,099 	912.73 	913.37 	906.55 
VNINDEX,21/01/2019	911.05 	8.75 (0.97 %)	   	118,681,370 	2,182,696,000,000 	45,341,189 	967,347,983,190 	905.25 	911.74 	902.30 
VNINDEX,18/01/2019	902.30 	0.41 (0.05 %)	   	97,354,960 	1,746,703,000,000 	40,388,480 	1,952,442,028,270 	902.70 	906.35 	900.64 
VNINDEX,17/01/2019	901.89 	-6.81 (-0.75 %)	   	116,336,260 	1,903,434,000,000 	14,934,910 	383,786,571,100 	908.48 	909.06 	901.89 
VNINDEX,16/01/2019	908.70 	-0.98 (-0.11 %)	   	107,297,240 	2,107,389,000,000 	54,433,661 	1,422,679,794,750 	911.32 	912.48 	906.39 
VNINDEX,15/01/2019	909.68 	7.88 (0.87 %)	   	105,437,620 	2,092,317,000,000 	18,240,505 	414,510,092,810 	901.21 	909.68 	898.92 
VNINDEX,14/01/2019	901.80 	-0.91 (-0.10 %)	   	102,708,100 	1,929,601,000,000 	39,613,311 	717,961,371,700 	903.83 	903.83 	897.18 
VNINDEX,11/01/2019	902.71 	4.41 (0.49 %)	   	107,318,710 	2,174,013,000,000 	22,008,420 	501,498,561,150 	899.10 	904.37 	898.30 
VNINDEX,10/01/2019	898.30 	1.31 (0.15 %)	   	102,028,010 	1,876,782,000,000 	26,994,249 	648,559,378,710 	897.85 	899.47 	895.17 
VNINDEX,09/01/2019	896.99 	9.55 (1.08 %)	   	121,362,280 	2,141,366,000,000 	36,386,827 	635,122,008,050 	890.26 	897.25 	887.44 
VNINDEX,08/01/2019	887.44 	-2.20 (-0.25 %)	   	91,184,790 	1,656,579,000,000 	14,873,825 	416,585,585,510 	891.37 	891.87 	883.67 
VNINDEX,07/01/2019	889.64 	8.74 (0.99 %)	   	85,681,980 	1,743,625,000,000 	38,441,869 	666,139,889,400 	890.47 	896.63 	880.90 
VNINDEX,04/01/2019	880.90 	2.68 (0.31 %)	   	116,476,250 	2,110,840,000,000 	15,518,906 	406,336,657,700 	872.69 	881.48 	861.85 
VNINDEX,03/01/2019	878.22 	-13.53 (-1.52 %)	   	133,569,060 	2,564,999,000,000 	16,691,685 	365,072,334,420 	889.78 	892.21 	872.12 
VNINDEX,02/01/2019	891.75 	-0.79 (-0.09 %)	   	91,260,900 	1,872,713,000,000 	13,005,680 	310,210,294,000 	900.10 	900.10 	891.10 
VNINDEX,28/12/2018	892.54 	-8.27 (-0.92 %)	   	123,484,100 	2,540,729,000,000 	50,771,996 	830,933,029,800 	903.79 	903.79 	892.54 
VNINDEX,27/12/2018	900.81 	9.06 (1.02 %)	   	111,801,210 	2,284,417,000,000 	37,707,017 	714,275,467,580 	904.80 	906.63 	891.75 
VNINDEX,26/12/2018	891.75 	-6.19 (-0.69 %)	   	102,676,480 	2,042,551,000,000 	33,003,006 	626,723,717,460 	896.63 	899.49 	890.86 
VNINDEX,25/12/2018	897.94 	-10.62 (-1.17 %)	   	168,188,780 	2,920,918,000,000 	75,631,169 	2,030,430,057,500 	893.71 	908.56 	882.17 
VNINDEX,24/12/2018	908.56 	-3.70 (-0.41 %)	   	109,136,290 	2,123,531,000,000 	43,961,990 	1,034,766,632,100 	910.86 	916.41 	908.56 
VNINDEX,21/12/2018	912.26 	-5.98 (-0.65 %)	   	130,617,680 	3,073,640,000,000 	62,721,074 	1,811,823,563,900 	911.57 	918.24 	907.88 
VNINDEX,20/12/2018	918.24 	-1.00 (-0.11 %)	   	106,758,930 	2,229,607,000,000 	34,774,203 	980,107,297,800 	915.50 	921.79 	914.18 
VNINDEX,19/12/2018	919.24 	-8.01 (-0.86 %)	   	118,697,620 	2,648,839,000,000 	63,646,054 	1,633,767,432,700 	926.35 	927.25 	914.55 
VNINDEX,18/12/2018	927.25 	-6.40 (-0.69 %)	   	154,471,670 	3,225,578,000,000 	17,548,720 	927,751,961,500 	933.65 	933.65 	917.03 
VNINDEX,17/12/2018	933.65 	-18.39 (-1.93 %)	   	142,727,430 	3,030,078,000,000 	108,651,308 	2,068,598,987,600 	948.09 	952.04 	933.65 
VNINDEX,14/12/2018	952.04 	-8.21 (-0.85 %)	   	131,038,650 	2,791,643,000,000 	66,518,011 	1,790,954,769,200 	958.78 	960.25 	951.04 
VNINDEX,13/12/2018	960.25 	-1.03 (-0.11 %)	   	143,906,620 	2,858,106,000,000 	23,187,575 	851,666,895,800 	961.28 	966.83 	960.10 
VNINDEX,12/12/2018	961.28 	6.70 (0.70 %)	   	137,903,480 	2,716,663,000,000 	74,874,775 	2,062,406,749,440 	956.32 	961.28 	954.58 
VNINDEX,11/12/2018	954.58 	-1.31 (-0.14 %)	   	121,297,760 	2,557,552,000,000 	50,656,787 	1,203,862,349,500 	955.93 	957.97 	949.34 
VNINDEX,10/12/2018	955.89 	-2.70 (-0.28 %)	   	124,403,810 	2,795,792,000,000 	79,673,848 	1,909,044,254,800 	955.06 	958.59 	951.50 
VNINDEX,07/12/2018	958.59 	3.77 (0.39 %)	   	147,777,320 	3,026,397,000,000 	38,044,790 	1,174,520,133,800 	956.49 	962.39 	954.82 
VNINDEX,06/12/2018	954.82 	-2.32 (-0.24 %)	   	144,514,310 	3,166,347,000,000 	32,572,913 	554,268,018,200 	954.61 	959.59 	948.44 
VNINDEX,05/12/2018	957.14 	-1.70 (-0.18 %)	   	153,813,590 	3,364,858,000,000 	56,629,242 	1,310,386,392,200 	950.34 	960.87 	946.97 
VNINDEX,04/12/2018	958.84 	7.25 (0.76 %)	   	176,957,450 	3,659,261,000,000 	48,961,596 	1,227,026,819,500 	952.97 	960.44 	950.89 
VNINDEX,03/12/2018	951.59 	25.05 (2.70 %)	   	158,649,680 	3,526,594,000,000 	50,746,754 	1,166,287,411,960 	937.70 	951.59 	926.54 
VNINDEX,30/11/2018	926.54 	-0.25 (-0.03 %)	   	128,404,930 	2,858,813,000,000 	28,363,238 	1,074,432,138,600 	924.49 	928.92 	921.08 
VNINDEX,29/11/2018	926.79 	-3.41 (-0.37 %)	   	117,296,150 	2,505,056,000,000 	12,959,970 	301,096,756,300 	934.88 	937.75 	926.79 
VNINDEX,28/11/2018	930.20 	7.08 (0.77 %)	   	96,437,830 	2,089,137,000,000 	38,210,255 	1,015,070,537,900 	923.12 	930.20 	922.03 
VNINDEX,27/11/2018	923.12 	2.09 (0.23 %)	   	108,892,820 	2,295,693,000,000 	41,366,822 	1,142,373,117,420 	925.12 	930.37 	921.03 
VNINDEX,26/11/2018	921.03 	3.06 (0.33 %)	   	89,018,720 	1,960,963,000,000 	25,665,394 	1,355,580,625,000 	915.67 	921.96 	914.43 
VNINDEX,23/11/2018	917.97 	-6.45 (-0.70 %)	   	111,368,420 	2,094,597,000,000 	20,127,796 	368,685,018,060 	923.91 	925.84 	916.87 
VNINDEX,22/11/2018	924.42 	1.86 (0.20 %)	   	114,153,390 	2,442,016,000,000 	35,463,155 	1,007,245,321,900 	924.93 	926.15 	922.02 
VNINDEX,21/11/2018	922.56 	3.54 (0.39 %)	   	118,598,410 	2,581,102,000,000 	27,527,420 	734,707,907,200 	909.83 	922.56 	907.47 
VNINDEX,20/11/2018	919.02 	2.96 (0.32 %)	   	126,088,600 	2,684,275,000,000 	29,960,640 	1,114,838,511,370 	909.76 	919.02 	909.76 
VNINDEX,19/11/2018	916.06 	17.87 (1.99 %)	   	123,751,830 	2,466,431,000,000 	20,728,677 	603,427,194,650 	902.65 	916.06 	898.19 
VNINDEX,16/11/2018	898.19 	1.04 (0.12 %)	   	142,404,810 	2,638,844,000,000 	14,628,738 	448,262,836,600 	901.44 	903.21 	894.14 
VNINDEX,15/11/2018	897.15 	-3.78 (-0.42 %)	   	134,157,220 	2,502,041,000,000 	26,565,572 	1,079,099,994,000 	901.13 	903.83 	892.50 
VNINDEX,14/11/2018	900.93 	-4.45 (-0.49 %)	   	124,973,890 	2,659,037,000,000 	14,220,808 	439,581,365,800 	904.16 	910.58 	898.83 
VNINDEX,13/11/2018	905.38 	-12.74 (-1.39 %)	   	132,420,850 	2,592,857,000,000 	36,252,448 	948,131,236,000 	904.35 	918.12 	903.48 
VNINDEX,12/11/2018	918.12 	3.83 (0.42 %)	   	109,196,880 	2,114,940,000,000 	12,246,570 	322,464,582,000 	909.36 	918.99 	903.95 
VNINDEX,09/11/2018	914.29 	-11.99 (-1.29 %)	   	130,987,570 	2,654,492,000,000 	16,147,835 	354,764,991,650 	921.11 	926.28 	914.29 
VNINDEX,08/11/2018	926.28 	4.12 (0.45 %)	   	136,371,250 	2,426,931,000,000 	6,992,143 	117,807,810,800 	928.69 	932.86 	922.16 
VNINDEX,07/11/2018	922.16 	0.11 (0.01 %)	   	126,493,110 	2,607,453,000,000 	14,799,970 	394,791,245,000 	922.03 	924.60 	915.41 
VNINDEX,06/11/2018	922.05 	-3.48 (-0.38 %)	   	120,323,080 	2,511,803,000,000 	16,123,541 	327,257,083,130 	931.00 	931.27 	921.93 
VNINDEX,05/11/2018	925.53 	0.67 (0.07 %)	   	120,636,020 	2,421,142,000,000 	12,446,445 	435,111,780,900 	920.87 	925.53 	915.77 
VNINDEX,02/11/2018	924.86 	16.90 (1.86 %)	   	208,306,270 	3,880,144,000,000 	11,613,398 	409,504,442,800 	911.35 	927.62 	907.96 
VNINDEX,01/11/2018	907.96 	-6.80 (-0.74 %)	   	121,537,840 	2,677,419,000,000 	56,201,857 	3,210,222,368,050 	915.52 	918.84 	905.73 
VNINDEX,31/10/2018	914.76 	26.07 (2.93 %)	   	158,835,290 	3,211,224,000,000 	32,740,740 	1,305,465,051,100 	894.23 	914.76 	888.69 
VNINDEX,30/10/2018	888.69 	-0.13 (-0.01 %)	   	119,442,400 	2,512,062,000,000 	12,189,882 	303,445,195,330 	881.32 	894.80 	880.85 
VNINDEX,29/10/2018	888.82 	-12.00 (-1.33 %)	   	113,190,110 	2,447,278,000,000 	24,108,518 	594,672,476,700 	895.05 	900.82 	884.92 
VNINDEX,26/10/2018	900.82 	-9.35 (-1.03 %)	   	133,196,280 	2,859,886,000,000 	21,903,747 	299,398,303,800 	918.11 	918.16 	900.82 
VNINDEX,25/10/2018	910.17 	-12.56 (-1.36 %)	   	163,267,870 	3,596,763,000,000 	11,423,702 	445,907,026,100 	902.59 	922.73 	885.34 
VNINDEX,24/10/2018	922.73 	-16.95 (-1.80 %)	   	131,812,580 	2,939,256,000,000 	16,787,439 	552,000,333,350 	935.25 	939.68 	922.73 
VNINDEX,23/10/2018	939.68 	-13.83 (-1.45 %)	   	180,452,220 	4,042,140,000,000 	18,187,918 	658,621,895,550 	950.12 	953.51 	925.29 
VNINDEX,22/10/2018	953.51 	-4.85 (-0.51 %)	   	132,907,370 	3,027,531,000,000 	13,735,306 	558,523,357,040 	958.36 	963.79 	953.51 
VNINDEX,19/10/2018	958.36 	-5.11 (-0.53 %)	   	131,750,750 	3,054,456,000,000 	19,960,068 	810,166,932,600 	949.94 	963.47 	945.83 
VNINDEX,18/10/2018	963.47 	-8.13 (-0.84 %)	   	125,904,200 	2,693,443,000,000 	18,874,580 	515,802,817,900 	968.93 	971.60 	962.68 
VNINDEX,17/10/2018	971.60 	8.23 (0.85 %)	   	137,708,130 	3,208,468,000,000 	13,793,323 	526,078,270,850 	973.14 	975.27 	963.37 
VNINDEX,16/10/2018	963.37 	11.73 (1.23 %)	   	117,463,420 	2,705,568,000,000 	30,249,579 	1,001,767,630,000 	950.36 	963.69 	950.36 
VNINDEX,15/10/2018	951.64 	-18.44 (-1.90 %)	   	122,347,660 	2,756,506,000,000 	19,392,426 	552,812,999,280 	968.80 	970.08 	951.64 
VNINDEX,12/10/2018	970.08 	24.19 (2.56 %)	   	202,180,250 	4,506,830,000,000 	24,263,269 	440,473,294,600 	939.20 	970.08 	933.35 
VNINDEX,11/10/2018	945.89 	-48.07 (-4.84 %)	   	342,322,780 	7,364,124,000,000 	7,896,021 	289,640,582,950 	972.21 	993.96 	938.83 
VNINDEX,10/10/2018	993.96 	-2.23 (-0.22 %)	   	170,310,580 	3,740,629,000,000 	17,992,529 	422,857,576,940 	998.66 	999.62 	991.22 
VNINDEX,09/10/2018	996.19 	0.07 (0.01 %)	   	178,671,520 	3,542,238,000,000 	22,422,551 	659,888,279,450 	998.70 	1,001.87 	996.12 
VNINDEX,08/10/2018	996.12 	-12.27 (-1.22 %)	   	184,494,660 	4,129,387,000,000 	16,865,154 	754,758,152,350 	1,003.31 	1,008.39 	996.12 
VNINDEX,05/10/2018	1,008.39 	-15.23 (-1.49 %)	   	204,312,380 	4,443,766,000,000 	83,951,621 	6,736,196,432,000 	1,020.21 	1,023.62 	1,008.39 
VNINDEX,04/10/2018	1,023.62 	3.22 (0.32 %)	   	183,493,900 	4,359,861,000,000 	11,699,489 	278,313,143,800 	1,024.68 	1,024.68 	1,020.40 
VNINDEX,03/10/2018	1,020.40 	1.61 (0.16 %)	   	159,465,930 	3,482,356,000,000 	13,538,210 	428,819,698,200 	1,021.08 	1,024.59 	1,016.47 
VNINDEX,02/10/2018	1,018.79 	5.91 (0.58 %)	   	203,211,920 	4,870,894,000,000 	153,590,507 	12,342,785,867,150 	1,014.26 	1,021.51 	1,012.88 
VNINDEX,01/10/2018	1,012.88 	-4.25 (-0.42 %)	   	224,079,290 	4,945,727,000,000 	22,406,765 	916,066,004,000 	1,019.49 	1,023.87 	1,012.88 
VNINDEX,28/09/2018	1,017.13 	1.76 (0.17 %)	   	223,985,030 	5,127,610,000,000 	21,977,722 	935,741,677,600 	1,019.34 	1,020.84 	1,015.37 
VNINDEX,27/09/2018	1,015.37 	5.76 (0.57 %)	   	180,548,480 	4,236,051,000,000 	25,550,601 	640,294,978,300 	1,012.57 	1,017.78 	1,009.61 
VNINDEX,26/09/2018	1,009.61 	-1.13 (-0.11 %)	   	219,304,600 	4,551,642,000,000 	40,274,197 	491,722,673,250 	1,008.93 	1,014.86 	1,007.44 
VNINDEX,25/09/2018	1,010.74 	-0.55 (-0.05 %)	   	198,025,710 	3,920,445,000,000 	31,915,330 	863,120,128,100 	1,011.94 	1,014.53 	1,008.67 
VNINDEX,24/09/2018	1,011.29 	6.55 (0.65 %)	   	169,064,700 	3,738,368,000,000 	16,168,366 	541,856,122,850 	1,007.52 	1,011.29 	1,002.97 
VNINDEX,21/09/2018	1,002.97 	-1.77 (-0.18 %)	   	273,413,180 	7,684,378,661,843 	26,774,321 	1,313,044,780,900 	1,006.25 	1,009.10 	1,000.39 
VNINDEX,20/09/2018	1,004.74 	9.20 (0.92 %)	   	178,719,970 	3,895,316,000,000 	23,804,134 	1,042,953,755,200 	995.54 	1,004.74 	995.54 
VNINDEX,19/09/2018	995.54 	2.05 (0.21 %)	   	206,153,500 	4,175,361,000,000 	37,385,660 	862,730,838,700 	998.65 	1,001.83 	993.49 
VNINDEX,18/09/2018	993.49 	5.88 (0.60 %)	   	170,931,700 	3,736,691,000,000 	25,189,864 	844,139,862,810 	983.43 	993.49 	981.89 
VNINDEX,17/09/2018	987.61 	-3.73 (-0.38 %)	   	146,418,770 	3,268,894,000,000 	16,762,268 	562,462,169,300 	990.65 	993.83 	987.02 
VNINDEX,14/09/2018	991.34 	3.39 (0.34 %)	   	149,515,760 	3,528,266,000,000 	24,614,566 	544,049,747,000 	987.95 	995.55 	987.95 
VNINDEX,13/09/2018	987.95 	0.94 (0.10 %)	   	148,460,220 	3,178,894,000,000 	22,651,765 	509,170,054,200 	987.48 	992.96 	984.92 
VNINDEX,12/09/2018	987.01 	1.95 (0.20 %)	   	170,671,340 	3,699,960,000,000 	10,875,690 	204,289,563,300 	990.00 	994.83 	985.06 
VNINDEX,11/09/2018	985.06 	14.72 (1.52 %)	   	158,583,090 	3,560,960,000,000 	32,971,572 	786,762,359,970 	968.41 	985.06 	967.92 
VNINDEX,10/09/2018	970.34 	1.44 (0.15 %)	   	150,185,940 	2,921,194,000,000 	38,259,708 	528,157,000,340 	969.74 	974.59 	968.19 
VNINDEX,07/09/2018	968.90 	10.71 (1.12 %)	   	152,297,190 	3,111,689,000,000 	16,458,170 	266,477,733,150 	955.50 	969.34 	955.50 
VNINDEX,06/09/2018	958.19 	-10.25 (-1.06 %)	   	141,846,580 	2,977,687,000,000 	16,516,148 	406,557,023,160 	968.37 	970.84 	957.99 
VNINDEX,05/09/2018	968.44 	-7.50 (-0.77 %)	   	161,132,000 	3,613,408,000,000 	18,737,484 	575,784,450,200 	975.05 	978.78 	964.80 
VNINDEX,04/09/2018	975.94 	-13.60 (-1.37 %)	   	171,757,470 	3,637,446,000,000 	12,724,309 	258,025,996,300 	990.79 	992.18 	975.94 
VNINDEX,31/08/2018	989.54 	-8.53 (-0.85 %)	   	162,028,990 	4,085,080,000,000 	22,172,487 	604,267,019,850 	998.55 	1,003.06 	989.54 
VNINDEX,30/08/2018	998.07 	9.90 (1.00 %)	   	154,869,330 	3,710,002,000,000 	28,022,058 	699,619,997,950 	987.62 	998.07 	983.43 
VNINDEX,29/08/2018	988.17 	-7.02 (-0.71 %)	   	147,290,440 	3,269,286,000,000 	24,198,082 	541,269,542,840 	995.05 	995.19 	987.47 
VNINDEX,28/08/2018	995.19 	3.27 (0.33 %)	   	160,040,560 	3,874,366,000,000 	12,404,984 	255,553,444,700 	991.92 	995.29 	989.81 
